id, name, activity, createdAt, updatedAt
161131,libURI,Not Available,2009-1-15,2012-2-23
161133,UPnP SDK for Linux (fixes),Not Available,2009-1-15,2012-2-23
161136,rosetta-code-data,Not Available,2009-1-15,2012-2-23
161137,Java libusb / libusb-win32 wrapper,Not Available,2009-1-15,2012-2-23
161138,ExpTracker,Not Available,2009-1-15,2012-2-23
161139,Java libusb/libusb-win32 wrapper 1.4.2,Not Available,2009-1-15,2012-2-23
161142,libUTL++,Not Available,2009-1-15,2012-2-23
161144,Expression Tree Viewer,Not Available,2009-1-15,2012-2-23
161146,libVerify,Not Available,2009-1-15,2012-2-23
161147,Volume Development Library (libvd),Not Available,2009-1-15,2012-2-23
161149,vCard C Library,Not Available,2009-1-15,2012-2-23
161157,37box,Not Available,2009-1-15,2012-2-23
161161,guilhermemm,Not Available,2009-1-15,2012-2-23
161163,Experimental libwin32-perl,Not Available,2009-1-15,2012-2-23
161164,IFP eXPressor,Not Available,2009-1-15,2012-2-23
161169,ExpressLib,Not Available,2009-1-15,2012-2-23
161171,ExpressionNet,Not Available,2009-1-15,2012-2-23
161173,libx86 Unix System libraries,Not Available,2009-1-15,2012-2-23
161174,Expression Calculator,Not Available,2009-1-15,2012-2-23
161181,Xcript,Not Available,2009-1-15,2012-2-23
161183,libxdt,Not Available,2009-1-15,2012-2-23
161188,libxmldiff - Simple XML Diff Library,Not Available,2009-1-15,2012-2-23
161191,files2rpm,Not Available,2009-1-15,2012-2-23
161192,gufs,Not Available,2009-1-15,2012-2-23
161194,Exposure Photo Gallery,Not Available,2009-1-15,2012-2-23
161196,sanchaya,Not Available,2009-1-15,2012-2-23
161197,thebridge,Not Available,2009-1-15,2012-2-23
161198,XML Tree,Not Available,2009-1-15,2012-2-23
161203,A XPath based  XML patch generator,Not Available,2009-1-15,2012-2-23
161211,libxze2,Not Available,2009-1-15,2012-2-23
161214,ExportNation SCM Connectivity,Not Available,2009-1-15,2012-2-23
161217,Libycus,Not Available,2009-1-15,2012-2-23
161219,exportldap,Not Available,2009-1-15,2012-2-23
161220,Export MySQL DB Structure to Excel,Not Available,2009-1-15,2012-2-23
161222,libz80 - A Z80 emulation library,Not Available,2009-1-15,2012-2-23
161228,gwtphpexample,Not Available,2009-1-15,2012-2-23
161229,libzio,Not Available,2009-1-15,2012-2-23
161231,lamp-admin,Not Available,2009-1-15,2012-2-23
161232,ESX export-machine,Not Available,2009-1-15,2012-2-23
161235,licas,Not Available,2009-1-15,2012-2-23
161241,Liceo Scientifico Imperia,Not Available,2009-1-15,2012-2-23
161252,Explosion Workshop,Not Available,2009-1-15,2012-2-23
161253,A Linux comic reader,Not Available,2009-1-15,2012-2-23
161255,expow,Not Available,2009-1-15,2012-2-23
161256,Licorne ERP,Not Available,2009-1-15,2012-2-23
161258,ICQ Forwarder Plugin for Licq,Not Available,2009-1-15,2012-2-23
161260,GTK-- gui plugin for LICQ,Not Available,2009-1-15,2012-2-23
161262,Lichtwiese,Not Available,2009-1-15,2012-2-23
161264,ICQ NewsBot,Not Available,2009-1-15,2012-2-23
161266,ICQ Auto-Responder Plugin for Licq,Not Available,2009-1-15,2012-2-23
161269,livechatnet,Not Available,2009-1-15,2012-2-23
161270,ExploTf,Not Available,2009-1-15,2012-2-23
161272,pypicq,Not Available,2009-1-15,2012-2-23
161273,Lidy,Not Available,2009-1-15,2012-2-23
161275,Liederheft,Not Available,2009-1-15,2012-2-23
161276,jwgameframework,Not Available,2009-1-15,2012-2-23
161277,Explorer 3D,Not Available,2009-1-15,2012-2-23
161278,lhsxnastudio,Not Available,2009-1-15,2012-2-23
161279,Lifae,Not Available,2009-1-15,2012-2-23
161283,Life-Sync - Managing your Digital Life,Not Available,2009-1-15,2012-2-23
161287,lifealf,Not Available,2009-1-15,2012-2-23
161289,erlora,Not Available,2009-1-15,2012-2-23
161290,explore2fs Portable Edition,Not Available,2009-1-15,2012-2-23
161292,oraclebbs,Not Available,2009-1-15,2012-2-23
161295,Explorador,Not Available,2009-1-15,2012-2-23
161298,Life Optmizer,Not Available,2009-1-15,2012-2-23
161300,3rdyearprojects,Not Available,2009-1-15,2012-2-23
161301,Project LIFE,Not Available,2009-1-15,2012-2-23
161303,Linux for NCD Explora 451,Not Available,2009-1-15,2012-2-23
161305,ExplicitLayout,Not Available,2009-1-15,2012-2-23
161306,historyofscience,Not Available,2009-1-15,2012-2-23
161308,LiferayVN,Not Available,2009-1-15,2012-2-23
161310,explanations,Not Available,2009-1-15,2012-2-23
161311,Lifers,Not Available,2009-1-15,2012-2-23
161312,reliable-uir,Not Available,2009-1-15,2012-2-23
161313,salangane,Not Available,2009-1-15,2012-2-23
161316,assql-mysql,Not Available,2009-1-15,2012-2-23
161317,LIFLG Toolkit,Not Available,2009-1-15,2012-2-23
161320,Experts,Not Available,2009-1-15,2012-2-23
161323,Liga Manager,Not Available,2009-1-15,2012-2-23
161328,Trip-light,Not Available,2009-1-15,2012-2-23
161331,ExpertNews,Not Available,2009-1-15,2012-2-23
161334,LightBar,Not Available,2009-1-15,2012-2-23
161337,76python,Not Available,2009-1-15,2012-2-23
161342,xrced-soc-2007,Not Available,2009-1-15,2012-2-23
161344,RevOpenBoard,Not Available,2009-1-15,2012-2-23
161347,facebook-app-greword,Not Available,2009-1-15,2012-2-23
161349,Lightechs.RESTful-CRUDBeans,Not Available,2009-1-15,2012-2-23
161353,Lighter,Not Available,2009-1-15,2012-2-23
161355,jsbase,Not Available,2009-1-15,2012-2-23
161356,experix laboratory control system,Not Available,2009-1-15,2012-2-23
161359,ExperiaSphere,Not Available,2009-1-15,2012-2-23
161360,LightIRC,Not Available,2009-1-15,2012-2-23
161363,Light Keen,Not Available,2009-1-15,2012-2-23
161367,LightML,Not Available,2009-1-15,2012-2-23
161370,LightningPigeon,Not Available,2009-1-15,2012-2-23
161376,Light PHP Content Management System,Not Available,2009-1-15,2012-2-23
161380,Light profiler,Not Available,2009-1-15,2012-2-23
161384,LightRipper,Not Available,2009-1-15,2012-2-23
161386,Lights  Camera  Mono!,Not Available,2009-1-15,2012-2-23
161387,mahjong-484,Not Available,2009-1-15,2012-2-23
161388,overfiend,Not Available,2009-1-15,2012-2-23
161390,Lights Out Clone,Not Available,2009-1-15,2012-2-23
161392,LightStorm,Not Available,2009-1-15,2012-2-23
161395,web.py based light BitTorrent tracker,Not Available,2009-1-15,2012-2-23
161398,Express Class Generator,Not Available,2009-1-15,2012-2-23
161403,websitejob,Not Available,2009-1-15,2012-2-23
161406,Light Web Image Editor,Not Available,2009-1-15,2012-2-23
161409,lightWiki,Not Available,2009-1-15,2012-2-23
161414,LiiiL,Not Available,2009-1-15,2012-2-23
161417,pk-framework,Not Available,2009-1-15,2012-2-23
161418,senfromchina,Not Available,2009-1-15,2012-2-23
161420,Expaminator,Not Available,2009-1-15,2012-2-23
161422,zfbo,Not Available,2009-1-15,2012-2-23
161423,4flea,Not Available,2009-1-15,2012-2-23
161424,LiLSmartphones Group,Not Available,2009-1-15,2012-2-23
161426,exp2plt,Not Available,2009-1-15,2012-2-23
161428,The Lilac Network Configuration Platform,Not Available,2009-1-15,2012-2-23
161432,Exosis Game Engine,Not Available,2009-1-15,2012-2-23
161435,LInux LIst Server,Not Available,2009-1-15,2012-2-23
161438,lillybot,Not Available,2009-1-15,2012-2-23
161440,team125,Not Available,2009-1-15,2012-2-23
161441,Lilliput,Not Available,2009-1-15,2012-2-23
161442,travianassist,Not Available,2009-1-15,2012-2-23
161443,lilTC,Not Available,2009-1-15,2012-2-23
161447,LilyCal,Not Available,2009-1-15,2012-2-23
161449,Lily Framework,Not Available,2009-1-15,2012-2-23
161452,easy-opensocial-apps,Not Available,2009-1-15,2012-2-23
161454,opensocial-49911,Not Available,2009-1-15,2012-2-23
161455,Lilypond Bezier Tool,Not Available,2009-1-15,2012-2-23
161459,opensocial-as-client,Not Available,2009-1-15,2012-2-23
161460,LilyWifi,Not Available,2009-1-15,2012-2-23
161463,opensocial-flex-client,Not Available,2009-1-15,2012-2-23
161464,exomeme,Not Available,2009-1-15,2012-2-23
161468,Exomatic,Not Available,2009-1-15,2012-2-23
161475,LIMBOS - relay DVB-H via Streaming,Not Available,2009-1-15,2012-2-23
161478,bag22,Not Available,2009-1-15,2012-2-23
161479,exogate game engine,Not Available,2009-1-15,2012-2-23
161483,gamingtest,Not Available,2009-1-15,2012-2-23
161484,cnextjs,Not Available,2009-1-15,2012-2-23
161485,LIME Parser generator for PHP,Not Available,2009-1-15,2012-2-23
161488,Exodus CMS,Not Available,2009-1-15,2012-2-23
161491,Limelight,Not Available,2009-1-15,2012-2-23
161495,LimeServer,Not Available,2009-1-15,2012-2-23
161496,gwtextgui,Not Available,2009-1-15,2012-2-23
161498,LimeWire Portable,Not Available,2009-1-15,2012-2-23
161502,Exocet Tournament Management System,Not Available,2009-1-15,2012-2-23
161506,LiMoS,Not Available,2009-1-15,2012-2-23
161512,LIMP - Lightweight IMage-browser for PHP,Not Available,2009-1-15,2012-2-23
161514,Exobius 0 - The Test Flight,Not Available,2009-1-15,2012-2-23
161515,LIMPort Sys,Not Available,2009-1-15,2012-2-23
161517,ncursefun,Not Available,2009-1-15,2012-2-23
161519,X-MSN,Not Available,2009-1-15,2012-2-23
161523,lin-billing,Not Available,2009-1-15,2012-2-23
161525,jobeet-olivier,Not Available,2009-1-15,2012-2-23
161526,lin-ecs,Not Available,2009-1-15,2012-2-23
161527,Extensible Mail Protocol,Not Available,2009-1-15,2012-2-23
161529,our-time-theme,Not Available,2009-1-15,2012-2-23
161530,Lin-setibuf,Not Available,2009-1-15,2012-2-23
161535,Backer for Linux,Not Available,2009-1-15,2012-2-23
161538,Exjali,Not Available,2009-1-15,2012-2-23
161542,LinBSD,Not Available,2009-1-15,2012-2-23
161543,linbuc,Not Available,2009-1-15,2012-2-23
161544,ftpchunk,Not Available,2009-1-15,2012-2-23
161545,eXistenZ,Not Available,2009-1-15,2012-2-23
161548,LinCARS,Not Available,2009-1-15,2012-2-23
161551,kyuftp,Not Available,2009-1-15,2012-2-23
161552,lftpd,Not Available,2009-1-15,2012-2-23
161553,Exipnos,Not Available,2009-1-15,2012-2-23
161557,LinColony,Not Available,2009-1-15,2012-2-23
161560,LinCommander,Not Available,2009-1-15,2012-2-23
161562,brownbucks,Not Available,2009-1-15,2012-2-23
161563,efx2toolbar,Not Available,2009-1-15,2012-2-23
161564,fweetr,Not Available,2009-1-15,2012-2-23
161567,lydlog,Not Available,2009-1-15,2012-2-23
161568,novablog,Not Available,2009-1-15,2012-2-23
161569,LinDM,Not Available,2009-1-15,2012-2-23
161572,Lindo Language,Not Available,2009-1-15,2012-2-23
161574,lisphp,Not Available,2009-1-15,2012-2-23
161575,Linspire Documentation Project,Not Available,2009-1-15,2012-2-23
161578,lindworm,Not Available,2009-1-15,2012-2-23
161580,pybrain4,Not Available,2009-1-15,2012-2-23
161583,LineageEvolver,Not Available,2009-1-15,2012-2-23
161585,textflowarea,Not Available,2009-1-15,2012-2-23
161587,Exiftime,Not Available,2009-1-15,2012-2-23
161591,Lineare Algebra Library,Not Available,2009-1-15,2012-2-23
161593,LineArgs,Not Available,2009-1-15,2012-2-23
161595,LinearNote,Not Available,2009-1-15,2012-2-23
161596,flexuml,Not Available,2009-1-15,2012-2-23
161597,Linechec,Not Available,2009-1-15,2012-2-23
161599,exifstats,Not Available,2009-1-15,2012-2-23
161601,personalproject,Not Available,2009-1-15,2012-2-23
161603,Digital Photo Sorter.NET,Not Available,2009-1-15,2012-2-23
161605,ExifRename,Not Available,2009-1-15,2012-2-23
161610,Line of Sight - graphical image aligner,Not Available,2009-1-15,2012-2-23
161612,magile,Not Available,2009-1-15,2012-2-23
161614,LineSpec,Not Available,2009-1-15,2012-2-23
161619,LiNeTT - a Little NeTwork Toolkit,Not Available,2009-1-15,2012-2-23
161620,playgospel,Not Available,2009-1-15,2012-2-23
161621,LineVision,Not Available,2009-1-15,2012-2-23
161622,LinFAS (Financial - Accounting Software),Not Available,2009-1-15,2012-2-23
161624,ExifInfo,Not Available,2009-1-15,2012-2-23
161628,LinFX,Not Available,2009-1-15,2012-2-23
161629,Exif Gallery creator,Not Available,2009-1-15,2012-2-23
161634,EXIFDate by filenamepattern,Not Available,2009-1-15,2012-2-23
161637,Ling Gallery,Not Available,2009-1-15,2012-2-23
161639,Lingo CVS,Not Available,2009-1-15,2012-2-23
161640,LingoChat - Language Translated Chatting,Not Available,2009-1-15,2012-2-23
161643,ExifCA,Not Available,2009-1-15,2012-2-23
161647,lingonskogen,Not Available,2009-1-15,2012-2-23
161648,patch2html,Not Available,2009-1-15,2012-2-23
161650,3dcluster,Not Available,2009-1-15,2012-2-23
161652,sitedl,Not Available,2009-1-15,2012-2-23
161653,Perl modules for Zompist conlangs,Not Available,2009-1-15,2012-2-23
161656,Linguine Maps,Not Available,2009-1-15,2012-2-23
161659,Exhost-PIPE,Not Available,2009-1-15,2012-2-23
161663,eXhaustive,Not Available,2009-1-15,2012-2-23
161666,LinHerp,Not Available,2009-1-15,2012-2-23
161668,ExGUI library,Not Available,2009-1-15,2012-2-23
161673,Linux TinyCad,Not Available,2009-1-15,2012-2-23
161676,eXForge,Not Available,2009-1-15,2012-2-23
161677,mashup-juan-wajnerman-mydocuments,Not Available,2009-1-15,2012-2-23
161678,LinImage,Not Available,2009-1-15,2012-2-23
161680,LinIn,Not Available,2009-1-15,2012-2-23
161682,Exfix,Not Available,2009-1-15,2012-2-23
161685,Exfinity,Not Available,2009-1-15,2012-2-23
161687,dbforwenpeng,Not Available,2009-1-15,2012-2-23
161688,Dan s Link Farmer,Not Available,2009-1-15,2012-2-23
161690,link-n-log,Not Available,2009-1-15,2012-2-23
161691,gwt-aiesec,Not Available,2009-1-15,2012-2-23
161692,LinkBin PHP bookmark manager,Not Available,2009-1-15,2012-2-23
161694,LinkDissolver,Not Available,2009-1-15,2012-2-23
161695,Linked Metabolites,Not Available,2009-1-15,2012-2-23
161696,Linkerdoodle,Not Available,2009-1-15,2012-2-23
161697,Exerciseur,Not Available,2009-1-15,2012-2-23
161699,Link Grammar Java edition,Not Available,2009-1-15,2012-2-23
161702,LinkingHood,Not Available,2009-1-15,2012-2-23
161703,LinkLog,Not Available,2009-1-15,2012-2-23
161705,ExepxonalCMS,Not Available,2009-1-15,2012-2-23
161707,exepak,Not Available,2009-1-15,2012-2-23
161709,linkmeter,Not Available,2009-1-15,2012-2-23
161711,Fizmez Exemplar Map,Not Available,2009-1-15,2012-2-23
161715,linkrank,Not Available,2009-1-15,2012-2-23
161716,LinkRing,Not Available,2009-1-15,2012-2-23
161717,LinkRoll,Not Available,2009-1-15,2012-2-23
161718,eXemler:Markup Language Export Extension,Not Available,2009-1-15,2012-2-23
161719,executor,Not Available,2009-1-15,2012-2-23
161720,Link Sorter,Not Available,2009-1-15,2012-2-23
161721,ExecuteJava,Not Available,2009-1-15,2012-2-23
161722,Linksys SNMP-Trap,Not Available,2009-1-15,2012-2-23
161723,ExecSendMailPostgreSQL,Not Available,2009-1-15,2012-2-23
161725,LinLocalize,Not Available,2009-1-15,2012-2-23
161728,lINlOUT,Not Available,2009-1-15,2012-2-23
161730,linux monitor,Not Available,2009-1-15,2012-2-23
161733,ExecROM,Not Available,2009-1-15,2012-2-23
161734,ExecReady,Not Available,2009-1-15,2012-2-23
161735,Linux GPS marine navigation,Not Available,2009-1-15,2012-2-23
161737,execgetty,Not Available,2009-1-15,2012-2-23
161739,Linora,Not Available,2009-1-15,2012-2-23
161741,linotte,Not Available,2009-1-15,2012-2-23
161742,Execution time measurement for MCU,Not Available,2009-1-15,2012-2-23
161744,PACE,Not Available,2009-1-15,2012-2-23
161746,linpal palace client,Not Available,2009-1-15,2012-2-23
161747,LinPiper,Not Available,2009-1-15,2012-2-23
161748,Extension XDT,Not Available,2009-1-15,2012-2-23
161750,LinPoch,Not Available,2009-1-15,2012-2-23
161751,LinPodCal,Not Available,2009-1-15,2012-2-23
161755,ExCs,Not Available,2009-1-15,2012-2-23
161756,ATI Remote Wonder II deamon,Not Available,2009-1-15,2012-2-23
161758,LinSCP,Not Available,2009-1-15,2012-2-23
161759,Linux Security Enhancer,Not Available,2009-1-15,2012-2-23
161761,Linux Simulator,Not Available,2009-1-15,2012-2-23
161764,linux terminal sniffer,Not Available,2009-1-15,2012-2-23
161765,Excors Natural Language Interpreter,Not Available,2009-1-15,2012-2-23
161767,Basic Stamp II Sending and Parsing Util,Not Available,2009-1-15,2012-2-23
161768,Clipper Lint Checker,Not Available,2009-1-15,2012-2-23
161769,Lintelkku,Not Available,2009-1-15,2012-2-23
161770,LinTouch,Not Available,2009-1-15,2012-2-23
161773,exclipse,Not Available,2009-1-15,2012-2-23
161775,LinuChat,Not Available,2009-1-15,2012-2-23
161776,LinUV - Docs and Projects,Not Available,2009-1-15,2012-2-23
161778,ExchangeSpamC,Not Available,2009-1-15,2012-2-23
161780,Linux at school,Not Available,2009-1-15,2012-2-23
161781,linux-classic,Not Available,2009-1-15,2012-2-23
161782,Linux-Colonel,Not Available,2009-1-15,2012-2-23
161784,Linux c++ implementation of conio.h,Not Available,2009-1-15,2012-2-23
161786,Linux Debug (DOS debug like),Not Available,2009-1-15,2012-2-23
161788,Exception Wizard,Not Available,2009-1-15,2012-2-23
161790,exceptiontrack,Not Available,2009-1-15,2012-2-23
161791,Linux Directory Server,Not Available,2009-1-15,2012-2-23
161793,ExcelXslReport,Not Available,2009-1-15,2012-2-23
161796,Linux XP(eXPand),Not Available,2009-1-15,2012-2-23
161797,Linux In FreeBasic Project(LIFB project),Not Available,2009-1-15,2012-2-23
161798,ExcelORM,Not Available,2009-1-15,2012-2-23
161799,linux-l7sw,Not Available,2009-1-15,2012-2-23
161800,Linux On MCR7x0/MP 8x0,Not Available,2009-1-15,2012-2-23
161802,excel2wiki,Not Available,2009-1-15,2012-2-23
161803,Linux RFC2385 Project,Not Available,2009-1-15,2012-2-23
161805,Uniform IDE of CDK,Not Available,2009-1-15,2012-2-23
161807,Exartima,Not Available,2009-1-15,2012-2-23
161809,exAr+ is FTN-mailer for OS Windows,Not Available,2009-1-15,2012-2-23
161811,Linux WDT,Not Available,2009-1-15,2012-2-23
161815,Linux GPS navigation system for the car,Not Available,2009-1-15,2012-2-23
161818,Automated Examination System,Not Available,2009-1-15,2012-2-23
161819,Linux Commander,Not Available,2009-1-15,2012-2-23
161820,Exalted Assistant,Not Available,2009-1-15,2012-2-23
161822,Exalizer,Not Available,2009-1-15,2012-2-23
161823,LinuxCube,Not Available,2009-1-15,2012-2-23
161824,Linuxdiagnosis,Not Available,2009-1-15,2012-2-23
161825,linuxdown,Not Available,2009-1-15,2012-2-23
161826,Ex-Tip,Not Available,2009-1-15,2012-2-23
161827,Linux football manager,Not Available,2009-1-15,2012-2-23
161828,Ex Libris,Not Available,2009-1-15,2012-2-23
161829,Ex-Chat,Not Available,2009-1-15,2012-2-23
161831,EWT,Not Available,2009-1-15,2012-2-23
161832,Linux High Definition Television (HDTV),Not Available,2009-1-15,2012-2-23
161834,Linux Internet Relay Chat,Not Available,2009-1-15,2012-2-23
161836,LINUXKAFE Project,Not Available,2009-1-15,2012-2-23
161837,eWriter - on-line documentaion creator,Not Available,2009-1-15,2012-2-23
161838,Linux Live,Not Available,2009-1-15,2012-2-23
161840,LinuxLotto,Not Available,2009-1-15,2012-2-23
161842,linuxmce-fr,Not Available,2009-1-15,2012-2-23
161843,Enterprise WebMail Solution,Not Available,2009-1-15,2012-2-23
161844,Linux on the Acer Aspire 5020,Not Available,2009-1-15,2012-2-23
161845,Linux install wizard,Not Available,2009-1-15,2012-2-23
161846,Easy Web Mail,Not Available,2009-1-15,2012-2-23
161848,Linux on Laptops,Not Available,2009-1-15,2012-2-23
161849,Linux on Linux,Not Available,2009-1-15,2012-2-23
161851,ewing,Not Available,2009-1-15,2012-2-23
161852,whois server,Not Available,2009-1-15,2012-2-23
161853,LinuxPortal,Not Available,2009-1-15,2012-2-23
161855,EwgLib,Not Available,2009-1-15,2012-2-23
161857,Packaging,Not Available,2009-1-15,2012-2-23
161858,linuxSecureCRT,Not Available,2009-1-15,2012-2-23
161860,Ewe Virtual Machine,Not Available,2009-1-15,2012-2-23
161861,Echelon - A Writing Center Portal,Not Available,2009-1-15,2012-2-23
161863,ewCMS,Not Available,2009-1-15,2012-2-23
161864,eWBLOG,Not Available,2009-1-15,2012-2-23
161865,Eclipse Webservice Architecture Plugin,Not Available,2009-1-15,2012-2-23
161867,Vokabeltrainer fuer Linux und Windows,Not Available,2009-1-15,2012-2-23
161869,Albert Pascual,Not Available,2009-1-15,2012-2-23
161870,LinuxWIAS,Not Available,2009-1-15,2012-2-23
161871,LinuxZhmerinka,Not Available,2009-1-15,2012-2-23
161872,Evulgo,Not Available,2009-1-15,2012-2-23
161877,Vocabulary Teacher (linvoc),Not Available,2009-1-15,2012-2-23
161880,Linweight,Not Available,2009-1-15,2012-2-23
161882,fccu.evtreader,Not Available,2009-1-15,2012-2-23
161885,Linx CMS,Not Available,2009-1-15,2012-2-23
161887,linx URL filter,Not Available,2009-1-15,2012-2-23
161889,Lin Zhi,Not Available,2009-1-15,2012-2-23
161890,Lion Championship,Not Available,2009-1-15,2012-2-23
161891,LionSnake Modeler,Not Available,2009-1-15,2012-2-23
161892,Lipidia,Not Available,2009-1-15,2012-2-23
161894,Linux DVB drivers for PCI and USB cards,Not Available,2009-1-15,2012-2-23
161895,LIPOCOVI,Not Available,2009-1-15,2012-2-23
161896,Liquabase,Not Available,2009-1-15,2012-2-23
161897,Liquicode,Not Available,2009-1-15,2012-2-23
161898,LiquidIRCd,Not Available,2009-1-15,2012-2-23
161899,LiQuiD-MP3,Not Available,2009-1-15,2012-2-23
161900,evCore PHP Framework,Not Available,2009-1-15,2012-2-23
161901,EvoRadical,Not Available,2009-1-15,2012-2-23
161902,LiquiPulse Bulletin Board,Not Available,2009-1-15,2012-2-23
161903,LIRCer (&quot;lurker&quot;),Not Available,2009-1-15,2012-2-23
161906,L-IRC-ux,Not Available,2009-1-15,2012-2-23
161907,Detecting Selection in Noncoding Regions,Not Available,2009-1-15,2012-2-23
161909,Lirio,Not Available,2009-1-15,2012-2-23
161910,Lisa s TinyCounter,Not Available,2009-1-15,2012-2-23
161912,liSight,Not Available,2009-1-15,2012-2-23
161913,LISM,Not Available,2009-1-15,2012-2-23
161914,Lisp Blosxom,Not Available,2009-1-15,2012-2-23
161915,Lisp++,Not Available,2009-1-15,2012-2-23
161916,Lisplets,Not Available,2009-1-15,2012-2-23
161917,LISP raytracer,Not Available,2009-1-15,2012-2-23
161918,LISPSQL,Not Available,2009-1-15,2012-2-23
161920,List-Summary (mailing list statistics),Not Available,2009-1-15,2012-2-23
161922,Evolved OpenOffice,Not Available,2009-1-15,2012-2-23
161923,Zureta s Listar-companion,Not Available,2009-1-15,2012-2-23
161924,WoW What s on When,Not Available,2009-1-15,2012-2-23
161925,Evolutron,Not Available,2009-1-15,2012-2-23
161926,ListRing,Not Available,2009-1-15,2012-2-23
161928,List Tag library,Not Available,2009-1-15,2012-2-23
161929,EvolutionMUD,Not Available,2009-1-15,2012-2-23
161931,LiteBB,Not Available,2009-1-15,2012-2-23
161932,liteBLOG,Not Available,2009-1-15,2012-2-23
161934,LiteDict,Not Available,2009-1-15,2012-2-23
161935,LitEdit,Not Available,2009-1-15,2012-2-23
161937,LiteImgResizer,Not Available,2009-1-15,2012-2-23
161939,Kyaya Media Player Lite,Not Available,2009-1-15,2012-2-23
161941,LitePLM,Not Available,2009-1-15,2012-2-23
161942,Literate Programming XML Tools,Not Available,2009-1-15,2012-2-23
161945,Time Tracker 2,Not Available,2009-1-15,2012-2-23
161946,LiteWeb,Not Available,2009-1-15,2012-2-23
161947,Lit Find,Not Available,2009-1-15,2012-2-23
161949,Lithops,Not Available,2009-1-15,2012-2-23
161951,Ximian Evolution for Win32,Not Available,2009-1-15,2012-2-23
161952,Litigation Manager,Not Available,2009-1-15,2012-2-23
161953,Ximian Evolution for Mac OS X,Not Available,2009-1-15,2012-2-23
161954,aplicacion para taller de soporte,Not Available,2009-1-15,2012-2-23
161957,Memos component for Evolution,Not Available,2009-1-15,2012-2-23
161958,little.TestUnit,Not Available,2009-1-15,2012-2-23
161959,Evolusync,Not Available,2009-1-15,2012-2-23
161962,LittleBB,Not Available,2009-1-15,2012-2-23
161963,LittleBLOG,Not Available,2009-1-15,2012-2-23
161965,Little Chat,Not Available,2009-1-15,2012-2-23
161966,CMS little. (for simple webpages),Not Available,2009-1-15,2012-2-23
161968,Little Endian Java Data Streams,Not Available,2009-1-15,2012-2-23
161972,Little Message Board,Not Available,2009-1-15,2012-2-23
161973,EvoLight,Not Available,2009-1-15,2012-2-23
161974,Little PHP Proxy,Not Available,2009-1-15,2012-2-23
161975,Littletux Networked Audio Player,Not Available,2009-1-15,2012-2-23
161977,The Little Witch Game,Not Available,2009-1-15,2012-2-23
161978,EvoLab,Not Available,2009-1-15,2012-2-23
161980,Liv-Man,Not Available,2009-1-15,2012-2-23
161983,livBox,Not Available,2009-1-15,2012-2-23
161986,liveCheeze,Not Available,2009-1-15,2012-2-23
161987,PHPNuke-Evolution Italia,Not Available,2009-1-15,2012-2-23
161988,Live Edit CMS,Not Available,2009-1-15,2012-2-23
161990,Live SLAMPP,Not Available,2009-1-15,2012-2-23
161991,live2web,Not Available,2009-1-15,2012-2-23
161992,LiveAlbum,Not Available,2009-1-15,2012-2-23
161993,LiveBackup (a LiveCD creation toolbox),Not Available,2009-1-15,2012-2-23
161994,LiveBB,Not Available,2009-1-15,2012-2-23
161996,LiveCodeReviewer,Not Available,2009-1-15,2012-2-23
161998,Lived Framework,Not Available,2009-1-15,2012-2-23
162000,LiveDW,Not Available,2009-1-15,2012-2-23
162001,LiveIce: Live mp3 streaming.,Not Available,2009-1-15,2012-2-23
162003,Evocomp,Not Available,2009-1-15,2012-2-23
162004,LivePBX,Not Available,2009-1-15,2012-2-23
162006,XMMS Live! Drive IR control plugin,Not Available,2009-1-15,2012-2-23
162008,Live.Python,Not Available,2009-1-15,2012-2-23
162011,LivePython,Not Available,2009-1-15,2012-2-23
162012,LiveQt - A Qt LiveJournal Client,Not Available,2009-1-15,2012-2-23
162016,EVO - classic genetic algorithm,Not Available,2009-1-15,2012-2-23
162017,LiveSeeds,Not Available,2009-1-15,2012-2-23
162019,LiveShow,Not Available,2009-1-15,2012-2-23
162020,Livestat,Not Available,2009-1-15,2012-2-23
162022,Live-Stills,Not Available,2009-1-15,2012-2-23
162025,livetr!s,Not Available,2009-1-15,2012-2-23
162026,Living-Code,Not Available,2009-1-15,2012-2-23
162028,Enterprise Monitoring  Windows Systems,Not Available,2009-1-15,2012-2-23
162029,livo,Not Available,2009-1-15,2012-2-23
162030,evitiss,Not Available,2009-1-15,2012-2-23
162031,evim,Not Available,2009-1-15,2012-2-23
162033,LiveJournal to Movable Type Conversion,Not Available,2009-1-15,2012-2-23
162034,eviltags,Not Available,2009-1-15,2012-2-23
162035,evilsentinel,Not Available,2009-1-15,2012-2-23
162036,ljf-CMS,Not Available,2009-1-15,2012-2-23
162038,LJ Feed Poster,Not Available,2009-1-15,2012-2-23
162040,LJFriendListReader,Not Available,2009-1-15,2012-2-23
162043,ljorena,Not Available,2009-1-15,2012-2-23
162044,LJOS - Java and database integration,Not Available,2009-1-15,2012-2-23
162045,EvilEye,Not Available,2009-1-15,2012-2-23
162046,Safer eval() - PHP Class,Not Available,2009-1-15,2012-2-23
162047,EvilEncoding,Not Available,2009-1-15,2012-2-23
162048,Lock Keyboard for Baby,Not Available,2009-1-15,2012-2-23
162049,Delphi access control library,Not Available,2009-1-15,2012-2-23
162050,lkCDRtools,Not Available,2009-1-15,2012-2-23
162052,lkDBapi,Not Available,2009-1-15,2012-2-23
